target,source,ID
EDW_SOR.CV,EDW_DWH_STG.I$_SECTOR,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.CMS_DIC_TRANCODE,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CARD_TYPE,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.LOS_DYNAMICCOMBO,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CUSTOMER,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.CMS_CONTRACTTYPE,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.KDR_KDBCHOICES,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.KDR_KDBFIELDST,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.KDR_RKNET_INSTRUMENT,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_LOAITSDB,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_PTQLTSDB,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LIMIT_REFERENCE,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_LOAITSDB_DETAIL,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.CMS_DIC_TRANREASON,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LC_TYPES,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.KDR_BRANCHES,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.KDR_TYPEOFINSTR,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.T_LD_PROGRAM,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_TRANGTHAI,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.KDR_FUTURES,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.KDR_MARKETST,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_FT_TXN_TYPE_CONDITION,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_COLLATERAL_CODE,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_SOR_STG.T_CMS_DIC_RESPCODE,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.KDR_CPTYDEFT,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_PHONGTOA_TCB,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CT_CATEGORY_TCB,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.EB_LOANS_PURPOSE_TCB,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.TD_KVRRTYPE,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH.KDR_PAYMENTCLASS,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CT_TRANSFER_CODE_TCB,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_PURPOSE_TCB,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CATEGORY,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_RELATION,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.T_GROUP_ACC_TCB,EDW_DMT.CCY_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_FT_COMMISSION_TYPE,EDW_DMT.CCY_DIM
EDW_SOR_STG.T_CCY,EDW_DWH_STG.I$_CURRENCY,EDW_DMT.CCY_DIM
EDW_DMT.PFS_PD_DIM,EDW_SOR_STG.T_TBL_PFS_PD_RAW,EDW_DMT.PFS_PD_DIM
EDW_SOR_STG.T_TBL_PFS_PD_RAW,EDW_ADM.TBL_PFS_PD_RAW,EDW_DMT.PFS_PD_DIM
DWH_LOGICAL.AZ_ACCOUNT,DWH_STG.I$_AZ_ACCOUNT_IU,DWH_LOGICAL.AZ_ACCOUNT
DWH_LOGICAL.AZ_ACCOUNT,DWH_STAGING_LOGICAL.T_AZ_ACCOUNT,DWH_LOGICAL.AZ_ACCOUNT
DWH_STG.I$_AZ_ACCOUNT_IU,ODS_SRC_T24REP.J$_AZ_ACCOUNT_ODS,DWH_LOGICAL.AZ_ACCOUNT
DWH_STAGING_LOGICAL.T_AZ_ACCOUNT,DWH_LOGICAL.V_T24AZ_ACCOUNT,DWH_LOGICAL.AZ_ACCOUNT
DWH_LOGICAL.MM_MONEY_MARKET,DWH_STAGING_LOGICAL.T_MM_MONEY_MARKET,DWH_LOGICAL.MM_MONEY_MARKET
DWH_LOGICAL.MM_MONEY_MARKET,DWH_STG.I$_MM_MONEY_MARKET_IU,DWH_LOGICAL.MM_MONEY_MARKET
DWH_STAGING_LOGICAL.T_MM_MONEY_MARKET,DWH_LOGICAL.V_T24MM_MONEY_MARKET,DWH_LOGICAL.MM_MONEY_MARKET
DWH_STG.I$_MM_MONEY_MARKET_IU,ODS_SRC_T24REP.J$_MM_MONEY_MARKET_ODS,DWH_LOGICAL.MM_MONEY_MARKET
DWH_LOGICAL.LD_LOANS_AND_DEPOSITS,DWH_STG.I$_LD_LOANS_AND_DEPOSITS_IU,DWH_LOGICAL.LD_LOANS_AND_DEPOSITS
DWH_LOGICAL.LD_LOANS_AND_DEPOSITS,DWH_STAGING_LOGICAL.T_LD_LOANS_AND_DEPOSITS,DWH_LOGICAL.LD_LOANS_AND_DEPOSITS
DWH_STG.I$_LD_LOANS_AND_DEPOSITS_IU,ODS_SRC_T24REP.J$_LD_L000_ODS,DWH_LOGICAL.LD_LOANS_AND_DEPOSITS
DWH_STAGING_LOGICAL.T_LD_LOANS_AND_DEPOSITS,DWH_LOGICAL.V_T24LD_LOANS_AND_DEPOSITS,DWH_LOGICAL.LD_LOANS_AND_DEPOSITS
EDW_DMT.OU_DIM,EDW_SOR.OU,EDW_DMT.OU_DIM
EDW_DMT.OU_DIM,EDW_SOR.IP,EDW_DMT.OU_DIM
EDW_DMT.OU_DIM,EDW_SOR.CV,EDW_DMT.OU_DIM
EDW_SOR.OU,EDW_SOR_STG.T_COM_TCB,EDW_DMT.OU_DIM
EDW_SOR.OU,EDW_SOR_STG.T_DEP_DAO,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_SOR_STG.T_CUS,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_DEALER_DESK,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH.KDR_CLEARINGMODES,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_SOR_STG.T_CMS_IDENTITY,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_SOR_STG.T_CMS_CARD,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH.LOS_USERS,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH.CMS_IDENTITY,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_CO_DVBAOVE_TCB,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_SOR_STG.T_DEP_DAO,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH.KDR_USERS,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH.KDR_BRANCHES,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_SOR_STG.T_TL_ID,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_SOR_STG.T_EX_USER,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_SOR_STG.T_CMS_CLIENTPERSONE,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_LD_INVESTOR,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH.KDR_THIRDPARTY,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_COMPANY,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH.RE_ID_NHANSU_TCB,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH.KDR_CPTY,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_USERTBL,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH.CUSTOMER,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_CMS_CLERK,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_SOR_STG.T_COM_TCB,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_CO_DVBAOHIEM_TCB,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH.LOS_HISTORIC,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_COPHIEU,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH.KDR_BROKERS,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_DWH_STG.I$_CONGTYDINHGIA_TCB,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_SOR_STG.TMP_LOS_MAINAPP_IP2,EDW_DMT.OU_DIM
EDW_SOR.IP,EDW_SOR_STG.TMP_LOS_MAINAPP_IP,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.T_CUSTOMER_STATUS,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.CMS_DIC_RESPCODE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.LD_TTNPP,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_INDUSTRY,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.INDUSTRY_GSO_TCB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_PORTFOLIOS,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LC_PRODUCT_TYPES_TCB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.CMS_REFERENCEENTRY,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_DANGKY_CV_TYPE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_SOR_STG.T_CMS_ACCOUNT,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_CHARTOFACCOUNT,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.ECM_LIST_ATM,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.T_RE_TXN_CODE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.T_TRANSACTION_CODE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_FOLDERS,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.CMS_REFERENCECRD_STAT,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.CMS_REFERENCECARDSIGN,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_FLOATINGRATES,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.CMS_CONTRACTSTATEREFERENCE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_ACCOUNTINGGROUP,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LOAICP,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_KDBCHOICESVALUES,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CT_CERTIFICATE_TYPE_TCB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.T_GD_POLICY_TCB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_RE_INDUSTRY_TCB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_SECTOR,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.CMS_DIC_TRANCODE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CARD_TYPE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.LOS_DYNAMICCOMBO,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CUSTOMER,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.CMS_CONTRACTTYPE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_KDBCHOICES,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_KDBFIELDST,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_RKNET_INSTRUMENT,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_LOAITSDB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_PTQLTSDB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LIMIT_REFERENCE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_LOAITSDB_DETAIL,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.CMS_DIC_TRANREASON,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LC_TYPES,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_BRANCHES,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_TYPEOFINSTR,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.T_LD_PROGRAM,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_TRANGTHAI,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_FUTURES,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_MARKETST,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_FT_TXN_TYPE_CONDITION,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_COLLATERAL_CODE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_SOR_STG.T_CMS_DIC_RESPCODE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_CPTYDEFT,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_PHONGTOA_TCB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CT_CATEGORY_TCB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.EB_LOANS_PURPOSE_TCB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.TD_KVRRTYPE,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH.KDR_PAYMENTCLASS,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CT_TRANSFER_CODE_TCB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_PURPOSE_TCB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CATEGORY,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_RELATION,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.T_GROUP_ACC_TCB,EDW_DMT.OU_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_FT_COMMISSION_TYPE,EDW_DMT.OU_DIM
EDW_SOR_STG.T_COM_TCB,EDW_DWH_STG.T_COMPANY,EDW_DMT.OU_DIM
EDW_SOR_STG.T_DEP_DAO,EDW_DWH_STG.I$_DEPT_ACCT_OFFICER,EDW_DMT.OU_DIM
EDW_SOR_STG.T_DEP_DAO,EDW_DWH_STG.I$_DEPARTMENT_TCB,EDW_DMT.OU_DIM
EDW_SOR_STG.T_CUS,EDW_DWH.BF_CUS_INFO,EDW_DMT.OU_DIM
EDW_SOR_STG.T_CUS,EDW_DWH.BF_DB_CUSTOMER_ECO,EDW_DMT.OU_DIM
EDW_SOR_STG.T_CUS,EDW_DMT.ECO_SCTR_DIM,EDW_DMT.OU_DIM
EDW_SOR_STG.T_CUS,EDW_DWH.SECTOR,EDW_DMT.OU_DIM
EDW_SOR_STG.T_CUS,EDW_DWH_STG.T_CUSTOMER,EDW_DMT.OU_DIM
EDW_SOR_STG.T_CUS,EDW_DWH_STG.I$_CUSTOMER,EDW_DMT.OU_DIM
EDW_SOR_STG.T_CUS,EDW_DWH_STG.I$_SECTOR,EDW_DMT.OU_DIM
EDW_SOR_STG.T_CUS,EDW_DWH.ECO_SCTR_ECO,EDW_DMT.OU_DIM
EDW_SOR_STG.T_CUS,EDW_DWH.CUSTOMER,EDW_DMT.OU_DIM
EDW_SOR_STG.T_CUS,EDW_DWH_STG.I$_CUS_ASSET_CLASS_TCB,EDW_DMT.OU_DIM
EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DWH.LOS_MAINAPPLICANT,EDW_DMT.OU_DIM
EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DWH.LOS_APPLICATION2,EDW_DMT.OU_DIM
EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DWH.LOS_APPLICATION,EDW_DMT.OU_DIM
EDW_SOR_STG.T_CMS_CARD,EDW_DWH_STG.I$_CMS_CARD_TSD,EDW_DMT.OU_DIM
EDW_SOR_STG.T_TL_ID,EDW_DWH_STG.I$_TELLER_ID,EDW_DMT.OU_DIM
EDW_SOR_STG.T_TL_ID,EDW_DWH.USERTBL,EDW_DMT.OU_DIM
EDW_SOR_STG.T_EX_USER,EDW_DWH_STG.I$_EB_EXTERNAL_USER,EDW_DMT.OU_DIM
EDW_DMT.ECO_SCTR_DIM,EDW_SOR_STG.T_ECO_SCTR_HIER,EDW_DMT.OU_DIM
EDW_SOR_STG.T_ECO_SCTR_HIER,EDW_ADM.TBL_ECO_SCTR_HIER,EDW_DMT.OU_DIM
